property_id,neighborhood,zip_code,distance_to_downtown_km,distance_to_school_km,distance_to_metro_km,property_type,year_built,property_age,lot_size_sqft,living_area_sqft,num_bedrooms,num_bathrooms,num_floors,num_rooms,overall_quality,overall_condition,has_garage,garage_size_cars,has_basement,basement_sqft,has_pool,has_fireplace,num_fireplaces,central_air,heating_type,roof_style,exterior_material,years_since_remodel,kitchen_quality,months_since_last_sale,sale_season,sale_type,school_rating,crime_rate_per_1000,sale_price
31011,Suburb_West,10001,2.1,1.9,18.8,Single Family,1953.0,71,8214,1324,3,2.5,1,5,5,7,1,2.0,1,801.0,0,0,0,No,Electric,Hip,Vinyl,12.0,Average,29,Fall,New,5.6,2.9,115811.07
31012,Rural,10015,2.9,7.6,3.2,Townhouse,1993.0,31,6358,1833,4,1.5,2,5,7,4,1,,1,945.0,0,1,1,Yes,Gas,Hip,Wood,8.0,Fair,45,Spring,New,8.1,5.7,118696.94
31013,Suburb_South,10003,3.8,2.8,2.1,Condo,1996.0,28,2832,1211,3,2.0,1,4,2,7,0,,1,593.0,0,1,1,Yes,Electric,Hip,Stucco,13.0,Fair,200,Summer,Normal,5.9,8.6,63917.06
31014,Suburb_North,10010,45.7,2.8,1.5,Single Family,1993.0,31,10060,937,3,2.5,2,6,4,5,1,0.0,1,683.0,0,1,3,Yes,Gas,Hip,Wood,1.0,Average,119,Fall,Normal,9.8,4.3,63690.93
31015,Suburb_South,10018,2.4,2.2,3.9,Condo,1974.0,50,3402,2109,2,2.5,2,5,3,6,0,0.0,1,1189.0,0,1,2,Yes,Gas,Gable,Brick,1.0,Poor,31,Spring,Normal,,2.2,83887.94
31016,Suburb_South,10012,26.7,1.6,4.3,Townhouse,1964.0,60,5477,1793,3,3.0,2,5,4,7,0,0.0,0,0.0,0,0,0,Yes,Gas,Gable,Stucco,4.0,Poor,8,Fall,Normal,7.3,1.5,102475.51
31017,Suburb_East,10002,6.0,5.1,5.9,Condo,1973.0,51,7405,1413,3,1.0,1,5,6,5,1,,1,211.0,0,0,0,Yes,Oil,Flat,Brick,5.0,Good,62,Spring,Normal,4.2,5.5,77251.21
31018,Downtown,10006,5.7,3.6,9.8,Townhouse,2019.0,5,3920,1531,1,1.0,3,3,7,6,1,2.0,1,310.0,0,0,0,Yes,Gas,Gable,Wood,14.0,Fair,240,Fall,Normal,5.7,2.6,247379.81
31019,Rural,10009,25.3,11.8,7.3,Townhouse,1990.0,34,12890,4010,5,1.5,1,7,7,8,1,2.0,1,2598.0,0,1,1,Yes,Electric,Hip,Brick,9.0,Good,108,Spring,Normal,2.9,3.7,494257.08
31020,Rural,10019,15.7,4.1,6.2,Single Family,1930.0,94,7719,2070,2,4.0,3,3,6,8,1,0.0,1,152.0,0,0,0,Yes,Gas,Gable,Brick,7.0,Average,70,Fall,New,5.4,3.0,108703.02
31021,Suburb_South,10002,5.1,3.3,4.4,Multi-family,1954.0,70,9734,2692,4,2.0,2,6,5,7,1,1.0,1,,0,0,0,Yes,Oil,Flat,Wood,45.0,Excellent,7,Winter,Normal,7.4,6.1,169357.52
31022,Suburb_North,10001,6.9,1.7,3.7,Townhouse,2023.0,1,9236,1401,3,1.0,2,6,9,5,1,1.0,1,434.0,0,0,0,Yes,Electric,Mansard,Vinyl,25.0,Average,37,Spring,Normal,,5.8,229451.76
31023,Downtown,10009,18.6,0.9,11.1,Single Family,1984.0,40,1640,3823,3,3.0,1,4,3,7,1,2.0,0,0.0,1,0,0,Yes,Gas,Gable,Vinyl,22.0,Average,21,Spring,New,9.5,8.2,825978.8232185035
31024,Rural,10004,14.5,0.7,11.6,Townhouse,1999.0,25,4704,3094,1,2.5,1,4,5,7,1,,1,307.0,1,1,2,Yes,Electric,Mansard,Vinyl,30.0,Good,47,Fall,Normal,9.1,1.9,240918.35
31025,Suburb_North,10008,9.2,6.7,5.1,Condo,1985.0,39,10245,2749,3,1.0,2,6,8,8,1,1.0,1,611.0,0,1,1,Yes,Gas,Gable,Vinyl,3.0,Average,135,Winter,New,,3.6,394210.21
31026,Suburb_East,10010,3.2,6.7,1.8,Single Family,2012.0,12,5011,1823,5,2.5,1,8,6,6,1,2.0,1,588.0,0,0,0,Yes,Electric,Gable,Wood,9.0,Excellent,64,Spring,New,4.1,5.2,240913.28
31027,Suburb_West,10005,3.3,1.9,3.7,Single Family,,33,10138,1941,4,2.5,2,6,7,5,1,0.0,0,0.0,0,0,0,No,Gas,Hip,Vinyl,6.0,Fair,28,Fall,Normal,5.8,2.3,134722.32
31028,suburban,10000,21.3,7.1,1.3,Single Family,,33,7059,2200,3,2.0,2,5,4,5,1,,1,1144.0,0,1,1,yes,Electric,Gable,Wood,,Average,35,Spring,Normal,7.2,16.2,105210.96
31029,Suburb_South,10015,8.5,2.0,3.6,Single Family,1992.0,32,4925,1589,4,2.0,1,6,2,5,0,0.0,1,,0,0,0,No,Electric,Hip,Wood,30.0,Fair,43,Spring,Normal,6.6,5.1,35791.12
31030,Suburb_North,10014,9.2,2.0,2.9,Townhouse,,51,6310,7089,3,2.5,2,6,6,5,1,0.0,1,1272.0,1,0,0,Yes,Electric,Gable,Stucco,4.0,Good,151,Fall,Short Sale,7.5,2.3,937320.9438879988
31031,Suburb_West,10001,2.6,4.6,9.1,Single Family,2017.0,7,7695,2842,3,2.5,2,4,6,2,1,2.0,1,89.0,0,1,1,Yes,Gas,Gable,Wood,3.0,Good,33,Winter,Normal,6.9,2.8,100248.56
31032,Suburb_South,10013,8.8,3.3,3.0,Townhouse,1997.0,27,5552,2509,3,2.0,2,6,7,9,1,1.0,1,766.0,0,0,0,Yes,Oil,Hip,Brick,1.0,Good,55,Fall,Normal,6.0,8.2,374812.74
31033,Suburb_North,10002,4.9,5.1,6.2,Condo,1952.0,72,19972,1864,5,2.0,1,8,7,7,0,0.0,0,0.0,0,0,0,Yes,Gas,Hip,Brick,,Excellent,2,Winter,Normal,6.2,1.7,175373.52
31034,Suburb_South,10006,26.2,1.8,4.7,Townhouse,,36,4953,1115,4,2.5,1,6,9,5,1,2.0,0,0.0,0,0,0,No,Electric,Mansard,Vinyl,0.0,Good,95,Fall,Normal,,4.3,139425.35
31035,Suburb_East,10007,9.7,4.8,2.9,Townhouse,1991.0,33,13419,1778,3,2.0,2,4,8,5,1,2.0,0,0.0,1,1,1,Yes,Gas,Hip,Brick,3.0,Average,11,Fall,Foreclosure,6.2,1.4,212534.64
31036,Rural,10018,2.2,2.3,5.9,Single Family,,20,10583,1428,2,3.0,2,5,4,5,1,2.0,1,489.0,0,1,1,Yes,Oil,Gable,Vinyl,15.0,Fair,30,Spring,Normal,5.3,2.5,76122.77
31037,Suburb_East,10010,20.9,2.0,6.6,Single Family,1997.0,27,11454,2033,2,2.0,1,5,7,10,1,,1,263.0,0,0,0,Yes,Gas,Gable,Vinyl,11.0,Fair,57,Winter,Normal,7.6,1.9,410861.74
31038,Rural,10009,8.3,3.1,3.0,Single Family,,52,3979,2411,4,1.5,2,7,7,8,1,,0,0.0,0,1,1,Yes,Electric,Gable,Wood,1.0,Average,118,Spring,Normal,6.1,2.5,220149.48
31039,Suburb_West,10017,9.0,5.3,4.0,Condo,2007.0,17,8551,1465,3,2.0,1,6,5,6,0,0.0,0,0.0,0,0,0,Yes,Gas,Hip,Brick,11.0,Average,45,Winter,Normal,7.1,6.1,112690.9
31040,Suburb_South,10012,39.0,2.6,4.6,Single Family,,37,7924,1323,4,3.5,2,6,4,4,0,0.0,1,936.0,0,0,0,Yes,Oil,Flat,Brick,46.0,Fair,36,Winter,Normal,5.6,5.0,54822.07
31041,Suburb_North,10015,14.2,2.5,2.5,Single Family,2005.0,19,25902,1801,6,2.0,1,7,7,8,1,3.0,1,,0,0,0,Yes,Gas,Mansard,Vinyl,50.0,Good,108,Spring,Normal,7.1,10.1,328645.39
31042,Suburb_South,10010,4.6,4.1,22.0,Condo,1973.0,51,6152,1426,2,1.5,1,3,8,5,1,1.0,0,0.0,0,1,2,Yes,Gas,Hip,Vinyl,7.0,Excellent,65,Spring,Normal,,24.1,99040.82
31043,Downtown,10016,12.4,3.7,2.7,Single Family,2015.0,9,7571,500,3,2.0,1,5,7,1,1,1.0,0,,0,0,0,Yes,Other,Flat,Stone,0.0,Average,36,Summer,Normal,9.5,2.8,15998.5
31044,Suburb_North,10005,17.2,3.0,7.4,Condo,1963.0,61,5168,1321,3,2.5,2,6,5,6,1,1.0,1,365.0,0,1,1,Yes,Electric,Mansard,Brick,21.0,Average,166,Spring,Normal,7.2,5.0,96616.76
31045,Downtown,10006,0.5,2.1,1.7,Townhouse,1989.0,35,8673,913,4,2.5,2,6,6,7,1,2.0,1,339.0,0,1,1,Yes,Gas,Flat,Brick,2.0,Average,15,Spring,Normal,6.9,5.3,167850.43
31046,Suburb_North,10016,1.0,1.1,9.3,Condo,,76,12046,3599,3,1.0,3,4,6,7,1,2.0,0,0.0,1,1,1,Yes,Electric,Hip,Wood,50.0,Excellent,197,Fall,Normal,9.1,5.3,232676.21
31047,Suburb_East,10000,6.6,3.5,1.7,Multi-family,1980.0,44,19917,1196,6,4.0,1,7,6,4,1,0.0,1,,0,0,0,Yes,Other,Mansard,Wood,11.0,Good,93,Fall,Normal,5.0,3.4,82415.61
31048,Rural,10013,4.6,4.7,8.0,Single Family,1944.0,80,4790,1125,3,1.0,3,6,6,7,1,0.0,1,278.0,0,1,2,Yes,Oil,Hip,Wood,45.0,Good,8,Fall,Normal,7.5,3.7,79366.73
31049,Rural,10008,3.1,2.5,4.0,Multi-family,2023.0,1,7224,2102,3,2.0,2,4,9,7,1,0.0,1,1519.0,0,0,0,Yes,Gas,Gable,Wood,2.0,Good,104,Spring,New,5.5,21.7,353111.71
31050,Rural,10007,4.3,2.8,7.4,Single Family,1991.0,33,17314,2301,3,3.0,1,4,6,4,1,0.0,0,0.0,0,0,0,Yes,Gas,Gable,Brick,2.0,Average,4,Summer,Foreclosure,,4.9,87642.65
31051,Suburb_West,10017,12.3,0.9,3.7,Condo,2015.0,9,3466,1158,3,1.5,2,4,5,7,1,0.0,0,0.0,1,0,0,Yes,Electric,Hip,Vinyl,24.0,Excellent,11,Winter,Normal,5.7,13.1,114388.06
31052,Suburb_East,10014,3.9,1.4,3.3,Single Family,1959.0,65,19585,948,3,3.0,1,4,3,7,0,0.0,1,732.0,0,0,0,Yes,Electric,Gable,Vinyl,7.0,Average,12,Spring,Normal,4.5,10.0,33831.6
31053,Downtown,10011,2.2,7.7,8.2,Condo,1958.0,66,14183,2793,5,2.5,2,6,9,5,1,2.0,0,0.0,1,1,1,No,Gas,Hip,Vinyl,9.0,Average,45,Spring,New,,3.8,363145.44
31054,Downtown,10015,2.6,2.7,10.4,Single Family,2012.0,12,7410,2043,4,2.5,1,7,5,7,1,2.0,0,0.0,0,0,0,Yes,Gas,Gable,Vinyl,,Average,28,Summer,Normal,,16.5,241788.11
31055,Suburb_South,10012,9.6,3.4,2.1,Single Family,1940.0,84,14583,1580,3,2.0,2,4,3,7,1,0.0,0,0.0,0,1,1,Yes,Other,Mansard,Brick,1.0,Good,18,Spring,Short Sale,4.4,11.7,40156.64
31056,Rural,10017,1.6,3.3,2.1,Condo,1996.0,28,7078,3281,3,2.0,1,4,6,8,0,0.0,1,1740.0,0,0,0,Yes,Gas,Flat,Vinyl,4.0,Average,13,Fall,Normal,8.7,7.8,230060.49
31057,Suburb_South,10009,25.6,2.6,6.6,Single Family,2015.0,9,9576,1436,2,3.5,1,3,3,7,0,0.0,1,862.0,1,1,1,Yes,Oil,Flat,Brick,14.0,Average,92,Fall,Normal,5.4,1.6,108157.07
31058,Suburb_South,10015,7.2,1.4,2.3,Multi-family,1971.0,53,2478,1450,1,2.5,3,2,6,6,1,0.0,1,22.0,0,1,1,No,Gas,Hip,Stone,,Average,37,Fall,Normal,8.3,4.6,102788.36
31059,Suburb_South,10010,11.3,3.8,10.9,Multi-family,1962.0,62,6798,7668,4,2.0,3,5,5,8,1,,0,0.0,0,0,0,Yes,Oil,Mansard,Vinyl,,Good,69,Fall,Normal,5.9,5.2,124502.3
31060,Rural,10005,3.3,6.0,20.4,Single Family,2003.0,21,4246,1552,3,2.0,2,5,8,7,1,1.0,0,0.0,0,1,1,Yes,Gas,Hip,Wood,15.0,Good,4,Summer,Foreclosure,6.9,2.1,188131.1
31061,Suburb_East,10007,4.0,4.5,13.1,Single Family,2008.0,16,6792,2222,3,2.0,1,6,7,6,1,2.0,1,983.0,0,1,2,Yes,Electric,Flat,Brick,39.0,Good,43,Fall,Normal,8.7,3.7,216951.8
31062,Suburb_North,10017,4.2,5.6,3.9,Townhouse,1973.0,51,6612,1102,5,2.0,2,8,7,4,1,0.0,0,0.0,0,1,1,No,Gas,Hip,Vinyl,6.0,Average,40,Fall,Normal,5.5,2.7,76014.97
31063,Rural,10015,2.1,1.0,1.4,Townhouse,1982.0,42,3339,1414,1,2.5,1,2,7,5,1,2.0,0,0.0,0,0,0,Yes,Electric,Gable,Vinyl,10.0,Poor,116,Winter,Foreclosure,5.6,5.1,90922.12
31064,Suburb_East,10003,3.4,1.8,4.2,Single Family,1980.0,44,16197,2786,4,1.5,1,5,6,7,1,1.0,0,0.0,0,0,0,No,Electric,Hip,Wood,1.0,Average,2,Spring,Normal,3.7,2.9,294116.41
31065,Suburb_East,10013,4.1,4.1,14.8,Condo,1955.0,69,33097,1741,2,2.5,1,3,7,8,1,1.0,1,1297.0,0,0,0,Yes,Electric,Hip,Stucco,0.0,Average,40,Fall,Normal,8.5,5.0,173718.7
31066,Suburb_North,10010,2.8,1.9,7.1,Single Family,2004.0,20,3692,974,3,2.5,1,6,2,5,1,3.0,1,378.0,0,0,0,Yes,Gas,Hip,Vinyl,15.0,Average,23,Spring,Normal,5.6,2.8,45953.27
31067,Suburb_West,10018,6.7,4.6,4.8,Single Family,1981.0,43,7962,1738,3,1.0,1,4,5,1,0,0.0,1,808.0,0,0,0,Yes,Gas,Hip,Brick,4.0,Average,11,Winter,Foreclosure,5.9,7.6,18249.31
31068,Rural,10004,6.4,20.0,6.4,Single Family,1962.0,62,19928,1543,3,2.0,1,6,6,6,1,1.0,1,230.0,0,0,0,Yes,Gas,Gable,Stucco,24.0,Average,36,Summer,Normal,,1.5,84387.91
31069,Downtown,10000,5.1,4.5,4.8,Condo,1963.0,61,13957,3051,4,2.5,2,7,2,6,1,3.0,0,,0,0,0,No,Gas,Gable,Brick,35.0,Fair,122,Fall,Normal,8.5,3.7,76146.77
31070,Suburb_North,10013,3.2,2.8,2.3,Single Family,1988.0,36,16035,3671,3,2.5,2,4,7,7,1,2.0,0,0.0,0,1,1,No,Electric,Gable,Vinyl,24.0,Excellent,114,Fall,Normal,,9.2,353498.24
31071,Downtown,10000,12.8,2.0,0.8,Condo,2007.0,17,5618,1361,3,1.5,3,5,7,6,1,,1,669.0,0,1,2,Yes,Gas,Flat,Brick,9.0,Average,4,Fall,Normal,4.9,12.6,197025.84
31072,Suburb_East,10011,19.5,2.9,9.8,Single Family,1981.0,43,10384,7720,3,2.0,1,6,5,4,1,1.0,1,1210.0,0,0,0,Yes,Gas,Mansard,Vinyl,,Average,37,Fall,Foreclosure,6.8,2.1,107464.06
31073,Suburb_East,10007,28.5,1.5,3.9,Townhouse,2023.0,1,8925,1783,5,2.5,3,8,7,6,1,2.0,0,,0,1,1,Yes,Gas,Gable,Wood,1.0,Fair,38,Winter,Normal,1.2,6.9,251766.76
31074,Suburb_South,10004,2.5,4.8,5.1,Multi-family,,72,5861,2093,1,2.5,2,4,3,6,0,,0,0.0,0,0,0,Yes,Gas,Hip,Vinyl,8.0,Good,11,Winter,Foreclosure,3.9,6.2,59554.45
31075,downtown,10016,10.6,5.6,2.6,Townhouse,1984.0,40,7712,2645,6,1.5,2,7,7,6,1,2.0,1,345.0,0,1,2,Yes,Electric,Gable,Brick,,Average,41,Fall,Normal,8.9,0.7,199590.94
31076,Suburb_North,10007,20.9,3.3,2.9,single family,,63,33805,1866,3,1.0,1,6,7,9,1,2.0,1,,0,0,0,No,Electric,Gable,Stucco,5.0,Average,51,Spring,New,3.5,3.2,189234.27
31077,Suburb_North,10017,2.6,1.8,6.7,Single Family,,1,8780,1341,2,2.0,2,5,6,6,1,0.0,0,0.0,1,1,2,Yes,Gas,Hip,Stone,14.0,Good,26,Fall,Normal,10.0,3.5,174350.52
31078,Rural,10008,7.2,2.9,5.2,single family,2000.0,24,5985,1443,3,1.5,3,5,5,5,1,2.0,1,,0,1,1,No,Gas,Mansard,Brick,6.0,Poor,95,Fall,Normal,8.6,5.2,89694.09
31079,Suburb_South,10015,8.3,6.0,1.7,Single Family,,33,3060,1323,4,2.0,1,6,7,5,1,2.0,0,0.0,0,0,0,No,Oil,Hip,Brick,17.0,Good,8,Winter,Normal,4.9,0.6,143110.81
31080,Suburb_East,10006,26.8,1.0,8.4,Townhouse,1980.0,44,4182,2127,4,4.0,2,7,2,9,1,1.0,1,1396.0,0,1,1,Yes,Gas,Gable,Wood,12.0,Fair,29,Spring,Foreclosure,8.0,1.2,92502.75
31081,Suburb_East,10012,7.1,8.4,5.0,Condo,1976.0,48,13328,808,4,1.0,2,6,8,4,1,1.0,1,67.0,0,0,0,Yes,Gas,Mansard,Brick,0.0,Poor,27,Fall,Normal,10.0,11.2,812898.7415095681
31082,Downtown,10006,19.3,1.6,7.9,Single Family,,17,7651,3289,6,2.5,2,7,6,7,1,2.0,1,351.0,0,1,3,N,Gas,Gable,Wood,27.0,Good,57,Summer,Normal,6.6,13.4,546497.97
31083,Suburb_West,10008,7.6,3.1,3.4,Single Family,1972.0,52,10853,1431,2,3.0,1,3,8,3,0,0.0,1,,0,0,0,Yes,Electric,Gable,Wood,43.0,Good,72,Spring,Normal,5.7,35.1,1255394.9337878334
31084,Suburb_East,10017,7.6,1.4,2.3,Single Family,,9,17724,1571,4,3.5,2,6,7,6,1,1.0,1,8.0,0,1,3,Yes,Gas,Flat,Wood,0.0,Average,98,Summer,Normal,10.0,1.5,207305.77
31085,Suburb_South,10014,23.3,1.8,3.6,Single Family,1992.0,32,12725,3467,3,2.0,3,4,5,6,1,2.0,0,0.0,0,0,0,Yes,Gas,Hip,Wood,18.0,Average,88,Spring,Normal,5.3,5.5,284864.22
31086,Suburb_South,10019,7.5,6.0,2.6,Single Family,2009.0,15,4468,3130,3,2.0,1,4,6,7,1,1.0,1,2336.0,0,1,1,Yes,Oil,Flat,Vinyl,1.0,Fair,97,Spring,Normal,,7.3,353012.67
31087,Suburb_West,10013,3.5,3.1,5.7,Single Family,1972.0,52,3112,1483,2,2.5,2,3,8,4,1,1.0,0,0.0,0,0,0,Yes,Gas,Flat,Brick,,Fair,38,Summer,Normal,7.2,7.8,83784.13
31088,Suburb_West,10002,3.7,2.3,3.6,Single Family,1989.0,35,20809,2931,4,2.0,1,7,3,3,1,,1,1916.0,0,0,0,Yes,Gas,Gable,Wood,7.0,Average,39,Fall,Normal,6.5,4.5,69005.77
31089,Suburb_West,10005,5.0,2.9,2.9,Single Family,1995.0,29,23900,1056,2,1.5,1,4,2,4,1,1.0,0,0.0,0,0,0,Yes,Gas,Gable,Wood,,Average,49,Winter,Normal,6.0,3.0,22875.01
31090,downtown,10016,1.9,1.7,10.6,Single Family,1954.0,70,9709,2128,1,2.0,2,2,6,8,1,3.0,0,0.0,1,0,0,Yes,Oil,Flat,Brick,,Good,17,Winter,Normal,6.2,8.1,143372.74
31091,Downtown,10008,2.7,1.7,2.1,Townhouse,2023.0,1,10155,3000,2,1.5,2,5,6,3,1,,1,1907.0,0,0,0,Yes,Electric,Gable,Brick,,Average,5,Fall,Normal,4.0,3.4,212054.57
31092,Downtown,10004,5.3,2.5,2.6,Condo,,53,5317,1329,3,2.5,1,5,7,4,1,2.0,1,,0,0,0,Yes,Gas,Hip,Vinyl,4.0,Average,66,Summer,New,8.0,3.5,107503.0
31093,Suburb_West,10005,11.1,5.5,12.7,Condo,1978.0,46,12472,1337,2,1.5,2,3,7,5,0,0.0,1,638.0,0,1,1,Yes,Electric,Gable,Vinyl,,Average,48,Winter,Normal,8.7,6.7,79117.14
31094,Suburb_East,10014,5.7,7.1,11.6,Condo,1946.0,78,5443,2038,4,1.5,3,5,8,7,0,0.0,1,1509.0,0,1,1,Yes,Electric,Gable,Brick,11.0,Average,175,Fall,Normal,7.8,9.7,196030.88
31095,Suburb_North,10001,6.4,3.2,25.0,Townhouse,2016.0,8,3583,1096,1,2.5,2,2,7,6,1,1.0,1,,0,0,0,Yes,Gas,Flat,Wood,31.0,Poor,97,Summer,Normal,7.1,0.8,145133.24
31096,Rural,10001,22.7,1.6,2.5,Multi-family,2002.0,22,10938,1684,2,2.0,1,3,10,8,0,0.0,1,209.0,0,0,0,Yes,Oil,Gable,Brick,20.0,Average,27,Summer,Short Sale,8.7,4.6,190510.67
31097,Suburb_East,10013,15.9,2.6,4.5,Condo,1970.0,54,12076,1571,1,2.0,1,4,2,7,1,,1,,0,0,0,Yes,Oil,Gable,Stucco,11.0,Good,68,Summer,Short Sale,8.1,6.0,50493.58
31098,Downtown,10003,5.3,3.8,6.3,Single Family,1901.0,123,10675,1616,4,1.0,2,5,9,5,1,1.0,1,,0,0,0,Yes,Gas,Gable,Vinyl,15.0,Average,30,Fall,Normal,6.1,2.4,100107.96
31099,Suburb_East,10008,13.4,1.2,8.5,Condo,1983.0,41,5592,1550,4,2.5,2,5,7,8,1,2.0,1,584.0,0,0,0,Yes,Gas,Gable,Vinyl,,Good,64,Fall,Normal,5.9,11.4,221429.14
31100,Downtown,10002,7.8,4.5,1.6,Condo,2023.0,1,4565,1545,2,1.5,1,3,3,6,1,,1,978.0,0,0,0,Yes,Electric,Mansard,Brick,20.0,Average,1,Spring,Normal,6.8,10.0,125916.85
31101,Suburb_West,10003,6.0,1.8,13.6,Townhouse,2009.0,15,16757,3203,4,2.5,2,7,6,7,1,1.0,1,150.0,0,0,0,Yes,Gas,Hip,Wood,21.0,Average,73,Winter,Normal,10.0,1.1,449548.58
31102,Suburb_West,10015,3.9,2.5,11.0,Single Family,1994.0,30,6557,1874,3,2.0,1,4,9,6,1,,0,0.0,0,0,0,Yes,Electric,Gable,Wood,,Good,32,Winter,Normal,9.5,3.2,184308.0
31103,Suburb_West,10012,4.2,3.0,1.4,Multi-family,1997.0,27,4008,1242,3,2.0,2,5,6,6,1,1.0,1,874.0,0,0,0,Yes,Gas,Gable,Wood,35.0,Average,17,Summer,Normal,5.2,6.0,101539.51
31104,Suburb_South,10002,13.1,3.9,2.9,Single Family,1994.0,30,8358,2485,3,3.0,1,4,7,7,0,0.0,0,0.0,0,0,0,Yes,Gas,Flat,Vinyl,1.0,Fair,24,Fall,Normal,8.4,11.0,384303.88
31105,Suburb_North,10018,8.9,2.2,11.0,Single Family,2000.0,24,11404,1108,5,4.0,1,6,8,8,1,2.0,0,,0,1,1,No,Oil,Gable,Wood,8.0,Average,61,Summer,Normal,7.8,7.5,215617.78
31106,Suburb_East,10015,19.5,1.3,13.5,Single Family,2023.0,1,18028,1492,3,1.5,2,6,8,7,1,2.0,1,925.0,0,0,0,No,Gas,Gable,Wood,50.0,Average,120,Spring,New,5.4,2.1,274207.72
31107,Suburb_East,10010,3.4,1.1,8.3,Single Family,1976.0,48,5761,1149,4,2.0,1,6,6,7,1,2.0,0,0.0,0,1,1,No,Gas,Gable,Brick,5.0,Average,8,Fall,Normal,,6.4,186540.42
31108,Downtown,10009,18.2,1.8,6.4,Townhouse,2023.0,1,15945,1970,5,2.0,2,8,7,4,1,0.0,1,1393.0,0,0,0,Yes,Gas,Gable,Brick,7.0,Fair,14,Winter,Normal,7.8,1.9,218689.44
31109,suburban,10009,7.6,2.0,6.5,Townhouse,2023.0,1,8040,2263,4,3.5,1,5,5,8,1,1.0,0,0.0,0,0,0,Yes,Gas,Hip,Brick,13.0,Fair,97,Spring,Normal,7.7,3.7,338060.54
31110,Suburb_North,10012,22.0,2.1,5.2,Townhouse,1957.0,67,7158,2742,2,2.5,2,4,4,7,0,0.0,1,1679.0,0,1,1,Yes,Gas,Flat,Wood,8.0,Excellent,8,Fall,Normal,3.3,10.0,731184.8281570412
31111,Suburb_East,10013,3.4,4.2,6.6,Single Family,1950.0,74,10429,992,4,2.5,2,7,5,7,0,0.0,1,,0,0,0,No,Electric,Gable,Stone,16.0,Fair,3,Fall,Normal,4.3,4.9,870096.5828746622
31112,Suburb_East,10002,2.7,3.1,4.5,Single Family,1982.0,42,10156,3255,4,2.5,1,7,8,5,1,2.0,1,1214.0,0,1,3,No,Gas,Gable,Brick,1.0,Average,13,Summer,Normal,6.8,3.4,308595.28
31113,Suburb_North,10015,2.9,3.2,3.8,Single Family,,59,9970,1507,4,1.0,1,5,7,6,1,,0,0.0,0,0,0,Yes,Oil,Gable,Brick,32.0,Average,94,Summer,Normal,8.4,1.5,169944.12
31114,Suburb_East,10002,2.9,1.5,1.4,Single Family,1990.0,34,46269,1644,4,3.5,3,7,1,7,1,2.0,0,0.0,0,0,0,Yes,Electric,Hip,Brick,2.0,Fair,1,Fall,Normal,,5.7,31587.36
31115,Rural,10001,4.9,1.8,1.3,Townhouse,2023.0,1,10605,1478,5,1.0,2,7,6,5,1,3.0,1,,0,1,1,Yes,Gas,Mansard,Vinyl,13.0,Average,99,Fall,Normal,,3.1,158118.74
31116,Suburb_East,10001,4.8,1.9,2.9,Single Family,1953.0,71,20286,1332,2,2.0,3,3,3,8,0,,1,314.0,0,0,0,Yes,Gas,Gable,Vinyl,1.0,Good,118,Winter,Normal,,6.2,42575.06
31117,Suburb_West,10017,10.2,2.9,6.0,Single Family,1957.0,67,34475,3928,3,2.0,2,4,8,6,1,1.0,0,0.0,1,1,1,Yes,Electric,Gable,Stucco,5.0,Fair,21,Summer,Normal,4.3,13.7,236729.06
31118,Rural,10016,4.4,4.8,9.3,Condo,,21,3756,1430,4,2.0,2,5,5,4,1,0.0,0,0.0,0,0,0,Yes,Electric,Flat,Vinyl,2.0,Average,93,Winter,Normal,,18.6,65234.8
31119,Rural,10003,6.5,4.9,7.0,Single Family,1999.0,25,2330,2026,4,2.5,3,7,5,6,1,3.0,1,1016.0,1,1,2,Yes,Gas,Flat,Vinyl,,Fair,4,Fall,New,4.2,6.4,138381.1
31120,Suburb_East,10013,9.6,3.0,4.2,Single Family,,43,3768,1399,3,3.5,1,4,6,8,1,3.0,1,,0,0,0,Yes,Gas,Gable,Wood,1.0,Good,25,Fall,New,,6.3,128776.53
31121,Downtown,10003,16.2,1.6,9.2,single family,1986.0,38,7306,2430,5,1.5,2,6,5,7,1,1.0,1,,0,1,2,Yes,Oil,Gable,Stone,,Excellent,49,Spring,Normal,7.5,17.2,252291.89
31122,Suburb_South,10008,3.1,2.4,5.1,Single Family,2015.0,9,7951,1046,2,4.0,1,4,5,8,1,1.0,1,601.0,1,0,0,Yes,Gas,Gable,Brick,2.0,Average,52,Summer,Normal,8.8,2.9,146034.28
31123,Suburb_South,10018,13.8,2.6,9.4,Single Family,1964.0,60,8510,1819,3,3.5,2,6,8,7,1,1.0,1,700.0,0,1,2,Yes,Gas,Hip,Wood,15.0,Fair,9,Winter,Normal,5.9,3.1,191550.74
31124,Downtown,10018,10.2,3.2,3.3,Condo,1940.0,84,16975,5354,4,2.0,2,5,10,10,1,1.0,1,3199.0,0,0,0,No,Electric,Flat,Stone,17.0,Average,22,Fall,Normal,5.8,7.4,622265.17
31125,Suburb_East,10007,2.0,3.1,14.8,Single Family,1963.0,61,13530,3507,2,2.5,1,3,9,8,1,2.0,1,846.0,0,1,1,Yes,Electric,Gable,Brick,14.0,Average,183,Fall,Normal,8.2,2.7,437083.59
